CommentID,VideoID,UserID,CommentText
8938,BV16C4y1D7gr,8938,看完片子解气啊，走字幕了别着急走，听听片尾曲
8939,BV16C4y1D7gr,8939,我看了电影真的还行，虽然这片很平淡从头到尾都是情理之中没有什么反转，但是确实很真诚
8940,BV16C4y1D7gr,8940,我跟大家泪点都不一样，我是散伙的时候哭，马振坤在车站听到别人的声音以为是在叫自己结果回头谁也不在，我就突然一下酸楚得不行，很难说清楚我是什么感觉因为我赞同他回妻子身边去，但是那一刻特别难受特别不甘心。一直泪目到程兵和曹彬游泳那里，我觉得程兵在同意游泳比赛的时候，他就知道曹彬不会跟上来了，然后他一边游还一边笑了一下。最后他在对岸爬起来挥挥手走掉，镜头里那么小，我就好酸楚啊…
8941,BV16C4y1D7gr,8941,早年间的警察破案 没有接头枪战 没有逻辑烧脑 没有层层反转 只有一遍一遍的收集资料 排查 一个本子 一支笔  两条腿
8942,BV16C4y1D7gr,8942,讲真的，关于张译，真没有被他演烂的戏。对他，我从来都是信心满满的，担忧的反而是剧本啊队友啊以外的因素。虽然吹的很大，但他真的太有戏了也太入人心了
8943,BV16C4y1D7gr,8943,点映看了超级好看
8944,BV16C4y1D7gr,8944,我觉得小片片完全可以把这个事情的真实链接放出来，我隐约记得应该有其它UP讲过吧。
8945,BV16C4y1D7gr,8945,已经二刷，个人认为年度最佳，你永远可以相信张译！！
8946,BV16C4y1D7gr,8946,陈思诚这人真是又有才，又有商业头脑，如果没出轨那档子事，现在估计早被互联网造神了，地位可能不会亚于现在的郭帆
8947,BV16C4y1D7gr,8947,我没有看哭，但是一直到听完歌才走，看得确实挺走心的一部戏。但说真的这个电影不能报着太高的期待度，完全没有现在流行的倒叙插叙蒙太奇反转反转再反转，感觉没有什么用技巧，就是靠演员的演技和沉浸式观影体验，顺着时间线像一部商业化色彩的纪录片，但是这种不搞七搞八讲好一个故事我已经很喜欢了。编剧和演员都很厉害。还有刘欢老师唱的主题曲，词和曲都太好了。
8948,BV16C4y1D7gr,8948,现在国产悬疑片能拍出来《沉默的真相》水准就不错了
8949,BV16C4y1D7gr,8949,已经看了，治愈了我今年被反转炸裂疯批电影伤害的心，就喜欢看娓娓道来好好讲故事的电影
8950,BV16C4y1D7gr,8950,确实是今年完成度很高的电影
8951,BV16C4y1D7gr,8951,已看这部电影值得一看。
8952,BV16C4y1D7gr,8952,确实是好电影，值得花钱去影院看。另外，没想到魏晨还不错，一点也不出戏
8953,BV16C4y1D7gr,8953,三大队好看，真的不煽情，原著深蓝也发文夸了
8954,BV16C4y1D7gr,8954,酒桌唱歌这部分有人看着尴尬很正常。但这拍的很真实，人到中年，心有压力，聚三五好友酒后释放情感、、
8955,BV16C4y1D7gr,8955,一个大老爷们看的不停地哭
8956,BV16C4y1D7gr,8956,哭了好几次[笑哭]
8957,BV16C4y1D7gr,8957,这几年张译大爆发啊
8958,BV16C4y1D7gr,8958,这片子最好的是不说教，队友离开也不会让人去责怪，会祝福他们重新开始生活，程队独自追凶让人更加敬佩。电影不是在让我们成为这样的人，而是说生活中有这样的人，有程兵这样的警察
8959,BV16C4y1D7gr,8959,看完内心极其酸涩，现实主义的好电影。最后程兵任务完成，可他好像被时代抛弃了。[tv_大哭]
8960,BV16C4y1D7gr,8960,这次夸夸影院，白云万达是在《人间道》放完后才亮灯，观影体验很棒[点赞]
8961,BV16C4y1D7gr,8961,看了评论区之后，让我开始怀疑自己，我是昨天晚上刚看完的电影，这部电影的话，主角的演技是在线的，但也仅仅是在线。说到起鸡皮疙瘩泪目，还远远达不到那种程度，并且全场我也没有看到有谁哭了，我实话实说，大家也别喷我。并且这部电影有一个巨大的逻辑bug就是他们出狱之后去的第一个城市就已经通过快递信息查到了嫌犯的老婆跟孩子在贵州，然后他们就像不知道一样把全国绕了一圈，唯独不去贵州。最后三大队其他人都放弃了，只剩主角一个人了，他突然想到这个线索然后顺着线索把嫌犯抓到了。这么大的逻辑bug完全无法共情好吗，还是说我没看懂，高人指点一下？
8962,BV16C4y1D7gr,8962,没看就喷的真为你们感到遗憾，遗憾你们错过了一部好电影。还有张嘴闭嘴就说张译这个不好那个不好的，既然这么不顺眼，以后看到他就赶紧绕道吧，别让自己难受了。《三大队》我已三刷，算是今年为数不多的好电影，懂得人都懂。
8963,BV16C4y1D7gr,8963,超好看啊，张译演得程兵最后那个镜头封神了，另外人间道这首歌也很绝！
8964,BV16C4y1D7gr,8964,我要这朗朗乾坤下事事有王法！
8965,BV16C4y1D7gr,8965,刚刚看完，在电影院哭了好几次，张译演得真好啊！
8966,BV16C4y1D7gr,8966,我看这部电影最难受的点是徐一舟进监狱，一位刚出警校，满腔抱负的青年，没经历过漫长岁月侵蚀理想，就直接看见这一辈子所谓的答案。就算抓到了逃犯，徐一舟也释然不了。最感动我的是，他有勇气做回“警察”，依然是刚出警校的模样。张译演技YYDS，尤其是没台词的时候。[doge]
8967,BV16C4y1D7gr,8967,年初安欣，年尾程兵，人就是反复爱上译帝
8968,BV16C4y1D7gr,8968,这么说吧，根本没想到国产片能做到这个程度。无奈的社会现实，一落千丈的破案过程，最后也没有嘉奖的大团圆。演出了一种我们都期望有程兵，但看到了没有人愿意做程兵的真实感。这就是今年的最佳影片
8969,BV16C4y1D7gr,8969,一定要在电影结束后听了刘欢的片尾曲再走！！！片尾曲的字字句句都是我看完这部电影的感受
8970,BV16C4y1D7gr,8970,今天二刷了，确实不错，心目中今年除了流浪地球二的最佳。平淡中有惊雷，看完后后劲十足，坐在电影院里把刘欢老师的片尾曲听完，每一个演员都演技在线，也因为取材于真实，所以剧情基本没有明显bug，冲劲儿太大，回家路上把刘欢老师的歌循环了一遍又一遍，脑子里只有四个字：天理昭昭！致敬每一位公安和每一位背后的警嫂！
8971,BV16C4y1D7gr,8971,本来情绪都控制住了。片尾曲刘欢老师的嗓音一出来，就怎么也控制不住了，听完了整首片尾曲才走，在近期的电影里面三大队真的很棒
8972,BV16C4y1D7gr,8972,看过点映，电影真的很好看，其实看完这片子第一瞬间的感受不是最猛烈的，而是你回家路上越想这个故事越心疼，有一种说不上来的劲儿，想二刷
8973,BV16C4y1D7gr,8973,边上几个要好的兄弟都是干公安的，都给看哭了
8974,BV16C4y1D7gr,8974,今天四刷了，真的很好看。我的年度最佳了（个人看法），平时生活我是一个特别信因果报应的人，所以超喜欢片尾的那两句歌词。生活中好像并不是真的善恶有报，但我还是希望多一些这样子的作品
8975,BV16C4y1D7gr,8975,程兵一出场帅的我和朋友倒吸一口气，然后缓一缓吸第二口[保卫萝卜_笔芯]程兵初期意气风发的样子真的太耀眼太迷人，可惜太短暂，我念念不忘，我意难平。
8976,BV16C4y1D7gr,8976,真的很好看这部，之前大家说看完发抖我以为是一一种炸裂的进化词，结果是真事
8977,BV16C4y1D7gr,8977,出了影院再回想，最触动我的地方居然是程兵拿着空水桶砸人的那一下。水桶很轻，砸下去邦的一声也是空心的，却像是一块石头把冰面砸开了，冻结了一冬的水终于开始流动。你不知道哪里被触动了，就只是泪流满面。
8978,BV16C4y1D7gr,8978,昨天一个人去看了点映。全程压抑，最后结尾生怕没抓到犯人就结束了
8979,BV16C4y1D7gr,8979,前几天去看了 真的好看
8980,BV16C4y1D7gr,8980,听了介绍，感觉这部有着现在电影里少有的平凡却真诚，想看。
8981,BV16C4y1D7gr,8981,点映就在二刷了
8982,BV16C4y1D7gr,8982,评论水军写小作文呢，搁这给我一段一段的
8983,BV16C4y1D7gr,8983,他们哥几个唱歌的时候我挺有感触的，主要是演技太好了。最有意思的是这个队长，有趣，打人的时候帮锁门，唱歌的时候滥竽充数手下嚎最大声，一般他不会动手，但属下的意思就是他的意思。镜头切到民房的时候我以为会听到一句反转反高潮的“吵什么吵？几点了？”结果没有哈哈哈哈
8984,BV16C4y1D7gr,8984,陈思诚这人真是又有才，又有商业头脑，如果没出轨那档子事，现在估计早被互联网造神了，地位可能不会亚于现在的郭帆
8985,BV16C4y1D7gr,8985,一开始看很多人吐槽几个中年男人喝了酒唱少年壮志不言愁很油腻，可是我自己看了完全没这么感觉，这是一首写人民警察的歌，那个情境下他们委屈又不甘心，感觉这首歌表达出了他们觉得自己骨子里还是个警察吧……[保卫萝卜_哭哭]
8986,BV16C4y1D7gr,8986,陈思诚ptsd
8987,BV16C4y1D7gr,8987,上周看的，不错
8988,BV16C4y1D7gr,8988,我看哭了，刚开始看，并不知道是真实事件改编，看完听朋友说是，但是一开始从观感来说，就和看纪录片一样，我知道看对了，电影并不是要靠反转曲折刺激观众，平铺直叙也能触动，张译的演技更是电影的主分项
8989,BV16C4y1D7gr,8989,说没上映就宣传的……大爷们，不知道电影有点映吗？这片子最早12月2号就能看到了，半个月一直在开点映，15是正式上映[灵魂出窍]
8990,BV16C4y1D7gr,8990,真正的好结局，比愤怒的海自然多了舒服多了
8991,BV16C4y1D7gr,8991,只有美化改编过了审，上院线，才能让更多人知道，或者好奇故事原型是什么样。
8992,BV16C4y1D7gr,8992,这个电影最难能可贵的是同样是反映社会的阴暗面，但主角是用个人的优秀品质去对抗阴暗面，最终善有善报、恶有恶报，这种片子个人看起来会更舒服，不喜欢韩国社会片那种阴郁的结尾，不健康。
8993,BV16C4y1D7gr,8993,我也是，明明什么都没有，但是莫名哭了两次
8994,BV16C4y1D7gr,8994,这部其实真的特别不陈思诚，走真实风，很好看
8995,BV16C4y1D7gr,8995,[大哭]张译最后一只眼的戏太精彩了
8996,BV16C4y1D7gr,8996,我看全程没有什么特激动的地方，眼泪也不是泉涌的那种。但是看完就心堵，平复了很久。有老老实实讲故事的，就会有踏踏实实听故事的。我想三大队就是这种。观众并不一定都追求惊险刺激，静水流深未尝不是一种美好的讲述（当然前提是主创真的有在好好讲故事）最近单曲循环《人间道》听得真解气呀！就是要追寻这人间道
8997,BV16C4y1D7gr,8997,陈教授诅咒解除了
8998,BV16C4y1D7gr,8998,看了点映，最后的我，真是浑身鸡皮疙瘩。走出电影院给朋友发微信，手一直在发抖。
8999,BV16C4y1D7gr,8999,上次你推荐的《涉过愤怒的海》去看了，太尬了[笑哭][笑哭][笑哭]所以这次我决定 不相信你的观点先，得自己去看看[吃瓜]
9000,BV16C4y1D7gr,9000,我的天 这个电影真的好看张译演技特别叼
9001,BV16C4y1D7gr,9001,本来想去电影院，但是陈思诚，滚！
9002,BV16C4y1D7gr,9002,真的很好看，故事很踏实，最出色的是编剧张冀和演员张译！！！双张合作，必是精品！！！！！
9003,BV16C4y1D7gr,9003,真的很好看，故事很踏实，最出色的是编剧张冀和演员张译！！！双张合作，必是精品！！！！！
9004,BV16C4y1D7gr,9004,好电影就是好好讲故事，而不是糊弄玄虚，卖弄噱头。显然，本片讲好了故事。
9005,BV16C4y1D7gr,9005,最后张译独眼戏看得我头皮发麻，确实是个好电影
9006,BV16C4y1D7gr,9006,从警也有几年了，刑侦确实是这样，一不小就有空把自己给办进去了，程序繁琐又复杂，一步都不能错，经常案件检查又特别多，真是心累，如履薄冰
9007,BV16C4y1D7gr,9007,
9008,BV16C4y1D7gr,9008,其实还有一点打动我的，就是他们即使做了几年牢之后再次重聚，还是很有默契，业务能力还是很厉害。如果当初没有发生那件事，他们应该会是个非常出色的团队吧
9009,BV16G411e7Ds,9009,华晨宇不讨好下沉市场确实很敢，华语乐坛独一份，一直保持自我音乐风格，这是我很欣赏他的原因之一。审美外延说明华晨宇学习能力和审美一直在线，跟他从小学古典乐有很大关系。
9010,BV16G411e7Ds,9010,市场上要立足，靠的就是独特创新，具有核心竞争力，放在音乐圈也一样，华晨宇充分体现这一点。再有才华的人，如果只是顺应市场，绝大多数只不过泯然众矣。
9011,BV16G411e7Ds,9011,什么叫专业，这就叫专业！分析的太牛逼了
9012,BV16G411e7Ds,9012,这么说吧，在华语乐坛华晨宇的音乐是我唯一能不听歌词都能觉得好听的流行歌曲，当然不是说歌词不重要我只是想说华晨宇作/编的曲有多灵动有趣，一直期待他下次出的歌，每次都有新鲜感这又有多少歌手能做到。
9013,BV16G411e7Ds,9013,这个乐评人真的好专业，目前我见过最专业的了，在我看来比梁老师专业多了
9014,BV16G411e7Ds,9014,很神奇的一点是，看过现场才明白为什么他说他的歌很多是为了演唱会写的，一些在耳机里平平无奇的歌现场感染力拉满，可以说观众也是他作品的一部分，所有人一起参与进去才是他很多歌的全貌，这一点不去现场听真的很难说清楚。
9015,BV16G411e7Ds,9015,一直觉着听众自己去发现作者埋在乐曲里的巧思，品味留白，记忆情感才是听歌的乐趣，但是需要一些乐理的储备和审美的提升，这些储备不是一蹴而就的，所以“技术流”乐评人任重而道远，哪怕影响的只是很小一部分愿意去深入了解的人
9016,BV16G411e7Ds,9016,但凡有个人去过现场呢？他的情感和技巧是完全统一的，音乐需要现场而不是CD
9017,BV16G411e7Ds,9017,其实华晨宇的音乐哲学性很贴尼采，虽然痛苦又悲剧，但是确确实实是个存在主义者，而且信奉“超人”，信奉主人道德
9018,BV16G411e7Ds,9018,看完了老师的视频，让我也学习到了原来新歌有这么多小细节是没有被发现的，好的歌曲就是值得细细品的[打call]
9019,BV16G411e7Ds,9019,最后分析的两个细节，很有意思，就是太短了，期待别的分析呀，五专这首歌是我的最大惊喜https://b23.tv/BV11h4y1Y7Xe
9020,BV16G411e7Ds,9020,华晨宇这首歌的三级大用得太好了 我感觉这个跨度的和弦转换真的巨适合他嗓音 太有活力了 另外编曲也真的巨有意思 这首歌编曲是郑楠承担 我感觉郑楠完全就是华晨宇肚子里蛔虫 这歌交给其他任何人编都不会有这么好效果
9021,BV16G411e7Ds,9021,说实话，音乐就是需要包容度，人很重要的一个品质也是包容和理解，尊重是最基本的。可你会发现黑华晨宇的基本上很多都没有基本的尊重，那只有和那些人一样不尊重人没有独立思考能力的人才会看到那些言论立刻加入其中。“不是谁的呼声高谁就更有力量谁就更正确”，班上爱起哄的人往往看起来声势大，实际上不过是无能的嘶吼，反观真正有实力的其实是不紧不慢，坦然接受，用音乐来回击同时在音乐表达里体现自己的包容和理解是智慧的人做出的事情。市场上营造出华晨宇歌小众的假象，我认为是他版权受限和有人肆意黑的结果。只有对此没有自己思考的人才会相信这种假象。有实力的人他自身的力量已经足够强大，没实力的人也只会造声势，狐假虎威。
9022,BV16G411e7Ds,9022,去了现场的都知道，他是真的牛
9023,BV16G411e7Ds,9023,很赞同，华晨宇他会，最重要是他敢[支持]
9024,BV16G411e7Ds,9024,突然想到之前采访的时候他说的“改，我不知道什么是改”哈哈哈哈哈，小呆橘真的很可爱
9025,BV16G411e7Ds,9025,去到演唱会现场，我发现花花的歌迷们都特别爱华晨宇（好像说了句废话，歌迷当然爱她们爱的歌手啊），就是那种非常喜欢华晨宇，想要宠着华晨宇的感觉[委屈][委屈]上周末心情有些down，听了好想爱这个世界啊的和声，给我听哭了[大哭][大哭]
9026,BV16G411e7Ds,9026,他歌，后劲大……很多歌是我第一遍不太get，但是越品越上头……疯狂上头……（而且作曲好不好去听纯音乐版/乐器翻奏/纯编曲就知道了）（以及虽然cd很好，细节更多，但是现场吊着打cd）
9027,BV16G411e7Ds,9027,很简单，喜欢不喜欢的人都不要试图说服对方，他好或者不好留待时间去验证，大家求同存异就行，感兴趣的就探讨，不感兴趣的就划过
9028,BV16G411e7Ds,9028,从我听歌体验来说，华晨宇的歌经常是第一遍听怪怪的，第二遍听有点意思，第三遍听开始上头。从听他的歌开始，确实现在再听很多套旋律的华语歌就觉得没意思极了，开始听各种风格的音乐。
9029,BV16G411e7Ds,9029,华晨宇当时参加快男是导演组去特意邀请的，并不是因为尚雯婕力挺那首无字歌，他初选还唱的别的歌，不过这个点对于节目确实是个营销点，他还在上学的时候就已经很厉害了
9030,BV16G411e7Ds,9030,他真的好敢，尤其是在大众舞台上。一个是天籁之战上改编的《爸，我回来了》，一个是在歌手舞台上改编的《假行僧》
9031,BV16G411e7Ds,9031,我应该不算粉丝吧，因为不会给他去打各种榜，但是我每年会去看他演唱会算是个歌迷。而且听了华晨宇的歌后，我反而会更主动去听一些冷门或者新歌手的歌，更愿意尝试接受不同的音乐类型，但是听他的新歌时，真的有开盲盒的惊喜，这个是我在其他歌手的歌里，不太能持续感受到的。他真的一直吸收新的东西，并下一首歌就能给出反馈（那个民乐小镇花那个）。还而且他但是再听十年前的专辑的歌，还是好听
9032,BV16G411e7Ds,9032,偏爱音乐中的歇斯底里，听起来格外尽兴
9033,BV16G411e7Ds,9033,你这个分析搞得我我想去分析他的和声了[笑哭][笑哭][笑哭]但我觉得他这版编曲，真的值得好好钻研。编曲太牛了
9034,BV16G411e7Ds,9034,被华晨宇吸引的原因很简单，他的作品有很多面，风格很多，但是始终有明显的只属于华晨宇的烙印，我就觉得这个人太酷了！
9035,BV16G411e7Ds,9035,家人们 推荐一下《我离孤单几公里》《疯人院》还有超适合大合唱的《向阳而生》
9036,BV16G411e7Ds,9036,老师说的很对，关注??三连了。华晨宇对待音乐的态度就是不疯魔不成活，极致又高级，写音乐就跟写日记似的表达他当下心境。做他歌迷很爽啊，专辑和演唱会都是顶级，而且还在上升，不用缅怀青春，而是青春正当时。
9037,BV16G411e7Ds,9037,他倒是nextlevel了 许多互联网低智儿还停留在他的十年前并且耿耿于怀 大家都不在同一个时代下的互联网冲浪吗？[思考]
9038,BV16G411e7Ds,9038,华晨宇本质应该是独立音乐/地下音乐，但机缘巧合拥有了庞大流量成为主流歌星，导致审美和受众的错位审判，才会被集火。但其实随便拿谁出来，用大众对待华晨宇的方式审判一遍，把作品剪辑变速，把现场表演加速鬼畜播放，就算是牙叔也会变成大众眼里的法师神经病[吃瓜]别说国内那些唱嗨了嗷嗷叫的乐队了
9039,BV16G411e7Ds,9039,还有一个问题，华晨宇的歌版权全部在网易，也就是差不多四分之一的路人有可能能听到，但是营销号可是全平台都有的[喜极而泣]，风评能好才怪了，不知道天娱怎么想的
9040,BV16G411e7Ds,9040,看完啦 三连奉上 只有喜欢华晨宇的朋友才懂我们过的有多快乐 今年的巡演专辑综艺活动安排的满满当当 无论是原创还是改编都能看到他的才华  我努力学习欢欢喜喜看演唱会 今年是我上大学以来过的最快乐的一年 争议再多又如何呢 快乐和收获都是我的 华晨宇是有大智慧的人 歌迷路人同行乐评人对他的要求都会比一般人要高  眼不明耳不聪或者被说教洗脑的人就不用勉强了
9041,BV16G411e7Ds,9041,讲的好棒！但是有些弹幕和评论还是难评，老师都讲的那么清楚了，固执地带着先入为主的偏见的人永远没办法真正欣赏到艺术。不过没关系 放下助人情节，华晨宇的音乐确确实实是挑听众的，作为被华选中的天生华耳，我很庆幸和华晨宇身处同一个时代[脱单doge]
9042,BV16G411e7Ds,9042,我看有好多人都在说这首歌的一些部分像日本动漫主题曲，或者日本一些乐队的作品。这是因为那些作品基本上都含有一些数学摇滚的元素，但是华语乐坛这边基本上没什么人在用这种元素，就导致这种元素一出来，就感觉是在模仿日本动漫那边的风格。之前乐夏的鬼否  乐队就是这样，一出来大家都在说像日本那边的风格，但是相似只是因为都含有数学摇滚的元素
9043,BV16G411e7Ds,9043,大家发现没有，只要讲到华晨宇，不管是歌迷，粉丝，路人，黑子还是乐评人，都有很强的倾诉欲。尤其是歌迷，从对他音乐的分析，到对他思想人格的剖析，总能说出一大篇论文。当你爱一个人，可以有反思，有表达，有改变，这真的很难得，这也注定了他所吸引的歌迷一定是经过筛选的，有独立思考能力的人。
9044,BV16G411e7Ds,9044,老师上热门了 不容易啊 花花正向的视频居然能在这上热门  感恩恩
9045,BV16G411e7Ds,9045,华晨宇有争议的问题可能就是源于他的小众音乐获得了非小众的歌迷，所以与大众审美有了一定碰撞，我觉得不是什么坏事，不管将来历史怎么评价华晨宇，但他肯定会有个名字。
9046,BV16G411e7Ds,9046,说个我自己的事，我很少听华晨宇的歌（主要是风格不太来电），也看过《癌》的鬼畜视频，这么一个对他有一些有色眼镜的路人就为了听《当全世界忘了我》直接买了专辑。。一首把我有色眼镜击碎让我觉得这哥们真的很懂怎么创作能和灵魂碰撞的作品，然后巨喜欢循环好一阵子，我可能不会整天听他歌但说到他的才华和能力是相当认可的。
9047,BV16G411e7Ds,9047,有的人观点特别神奇，不回复才是不在意，回复就是在意，合着别人骂你你不能还嘴不能质疑，一旦还嘴了就是急了，所以就只能让人骂了才叫不在意[笑]
9048,BV16G411e7Ds,9048,聊的挺好的，第一次看分析新歌的人说了开头那个吸气声[爱心]
9049,BV16G411e7Ds,9049,聊的挺好的，第一次看分析新歌的人说了开头那个吸气声[爱心]
9050,BV16G411e7Ds,9050,老师上热门了 不容易啊 花花正向的视频居然能在这上热门  感恩恩
9051,BV16G411e7Ds,9051,快男时期就能看出华晨宇审美不错，选曲somebody i used to know应该没有第二个人会选出来
9052,BV16G411e7Ds,9052,有的人观点特别神奇，不回复才是不在意，回复就是在意，合着别人骂你你不能还嘴不能质疑，一旦还嘴了就是急了，所以就只能让人骂了才叫不在意[笑]
9053,BV16G411e7Ds,9053,华晨宇对我个人有一影响，就是让我和别人分享看法的时候会更尽力做到平和、理智。因为只要他一出现，喜欢他的跟不喜欢他的人都特激动，在太过情绪化的场合其实交流不出什么东西，我改变不了别人，所以会对自己更多一些要求。（题外话） 这新歌其实我觉得弦乐啊贝斯啊甚至号都要比人声出彩些（个人喜好个人喜好），我个人认为个人认为华是现在仍然活跃的主流华语歌手里为数不多的相信乐器和人声同样重要的人，这其实很摇滚。我不是很理解有些听摇滚的人为什么会在他面前产生那么大的优越感？明明都喜欢相信的是一样的创作理念。还是希望大家少点偏见，华晨宇有过硬的乐理基础和唱功是事实，他的风格和自我表达很多人不喜欢也不至于说因为这个去骂他。他很多作品我都很喜欢，比如《当全世界忘了我》《七重人格》《神树》《降临》，真的推荐没听过的人去听一听，在我眼里是一位音乐人格相当独特的歌手。
9054,BV16G411e7Ds,9054,能认真研究华晨宇音乐和他的里面的人，真的，不多[微笑]
9055,BV16G411e7Ds,9055,关键有的时候你认真科普 有些人直接使用 急赢孝典蚌 五字真言无脑攻击
9056,BV16G411e7Ds,9056,看到最后瞬间就下单书了，我本身是华晨宇的歌迷，同时也是很多摇滚乐队的歌迷，去过livehouse也去过鸟巢，华晨宇的歌迷团体里排斥不视他为唯一的人，摇滚歌迷团体里排斥流行音乐和一切流量明星，但我也并不是很在乎，因为最终流进我耳朵里的只有音乐，抚慰我的也只有音乐。经常看乐评有种嬉笑怒骂啼笑皆非的感觉，大家都在寻找能支持自己的论调，讨论了多少音乐我也不知道。如果能从这本书里多了解音乐一点，是非常难得的收获。希望下次听见某些触人心弦的旋律，也能对它有些更深层次的理解。
9057,BV16G411e7Ds,9057,其实我发现很多人喜欢给华的粉丝群体定性，以此来攻击华的音乐，很有意思，讨论音乐都讨论到粉丝身上了，是不是有点重点错了？
9058,BV16G411e7Ds,9058,梁源：你说他这首是神作，那我们来对比一下历史上有哪些神作，他这首能否排上前五，否则我就不认同。于是列出他心中的“神作”。
9059,BV16G411e7Ds,9059,B站的热门买得太显眼了。团队要扣工资啊。
9060,BV16G411e7Ds,9060,恭喜你敢做敢说，像《癌》一样，华不可能不知道这歌唱出来结果是什么，但他就是要唱，敢唱，因为这与他有关，就是他想表达的。很多歌手都有过抑郁或者经历过病痛折磨甚至绝望过，不是他们不想表达，是不敢
9061,BV16G411e7Ds,9061,大家都说不谈歌词，但是我觉得吕易秋的词对华晨宇的歌来说是如鱼得水，非常有个性有水平
9062,BV16G411e7Ds,9062,说得真好，乐评不是为了泄愤，而是为了发掘美好，喜欢这种心平气和论据充分的视频，让音乐归于音乐吧！
9063,BV16G411e7Ds,9063,到底喜欢华晨宇什么呢?搬火姐的话，那就是喜欢华晨宇用的两个半和弦三连音平行四度和声雅乐音阶六声调式，喜欢他唱强混highC highE high#F高音。喜欢他强混高音连续五组咬字跟喝白水一样easy，喜欢四把吉他写复调，喜欢6345转4165，喜欢一百多轨，喜欢一个人重复唱几十次录一个大合唱，喜欢他雷鬼摇滚金属嘻哈电子流行抒情什么都会 [脱单doge]
9064,BV16G411e7Ds,9064,感觉现在有些人就是，自己不喜欢，就要去诋毁那些喜欢的人[笑哭]好像自己不喜欢就一定是政治正确一样，不是说你不能喜欢，只是你不喜欢、又出来骂喜欢的人，还不允许喜欢的人反驳，反驳了就是无脑就是激进，这不离谱吗（先说好别来对号入座哈）
9065,BV16G411e7Ds,9065,这一首我挺喜欢，推荐大家听一听【【华晨宇】0624????雨中跪坐《当全世界忘了我》4k超清饭拍-哔哩哔哩】 https://b23.tv/PmGjtQu
9066,BV16G411e7Ds,9066,"喜欢华晨宇或者不喜欢都很正常，个人审美嘛很主观的。

但是有些不喜欢华晨宇的人偏偏要看不起甚至攻击喜欢华晨宇的人和华晨宇，这种人我真的都不理解[呆]好没礼貌"
9067,BV16G411e7Ds,9067,我喜欢华晨宇和Sia，华晨宇有段时间很爱唱Chandelier，我直接打出一个双厨狂喜，和自己偶像审美一致的快乐谁懂，余秋雨老师评价华晨宇“用内在的生命节奏歌唱”不要太贴切，所以这样的歌手能不能多来点？
9068,BV16G411e7Ds,9068,"确实，他真的很知道该如何去表达自己想表达的东西。也始终把“表达”放在高于“完美”之上。
《向阳而生》有一段他把它唱的很吃力，听感并不舒适，但恰恰表达了竭力生长向阳而生的感觉。
还有之前他在综艺节目当导师，也给学员讲唱的歌的时候。说，学员是唱出来的，但这首歌是情绪，要宣泄出来。然后他示范了一遍，说，他自己唱的有很多瑕疵，里面有一些奇怪的音，但这就是情绪。
所以我挺佩服他的，他太通透了，明白自己在做什么，要做什么。"
9069,BV16G411e7Ds,9069,这个世界能懂他音乐的人越来越多了，无脑黑子也没什么可黑得了吧，毕竟他的优秀藏都藏不住。
9070,BV16G411e7Ds,9070,评论区究竟是用来泄愤还是帮助别人理解自己
9071,BV16G411e7Ds,9071,874人在看，播放量才7.8，这流限的…
9072,BV16G411e7Ds,9072,我不盲目认为国外的就是最好的，但是音乐作为一种艺术形式，多元是长久发展的必要因素，华语乐坛需要有华晨宇的存在，华晨宇的专业评价也不该被大众骂道失声。
9073,BV16G411e7Ds,9073,关注的up聊了喜欢的歌手。知道明天会在评论区看到什么，所以先评为敬：蛮特别的视角，也客观理性，这种带脑子的视频麻烦阿B多来点[doge]
9074,BV16G411e7Ds,9074,想分享我自己为什么崇拜华晨宇：因为我越读书越觉得华晨宇厉害。比如我最近看《庄子》，“举世而誉之而不加劝，举世而非之而不加沮”，这句话用在华晨宇身上太贴切了。所以越了解他越崇敬他，甚至超越了作品、外貌、年纪和身份这个范畴。我从不会因为谣言而怀疑自己的眼光[喜极而泣]这人太有内涵了，我挖了好几年了都仍然能不断从他身上学到东西……
9075,BV16G411e7Ds,9075,很少看到这么&#34;正经&#34;的乐评，很有收获！希望能听到UP更多的声音！三连支持！
9076,BV16G411e7Ds,9076,有些人的恨往往是没有原因的，歌迷也不要天真的想着化解和忍让，它们就是为了宣泄恶意，用人的角度来看待它们你就输了[藏狐]
9077,BV16G411e7Ds,9077,有一说一啊水友们??不会真有人相信华神没有男歌迷吧，那可挺令人????
9078,BV16G411e7Ds,9078,华语乐坛最大的饭圈就是以前老歌手的饭圈，真认真仔细分析，简直是骇人听闻[辣眼睛][辣眼睛]
9079,BV16G411e7Ds,9079,华晨宇当时确实改变了简中听众的一部分审美，因为当时他人气高的吓死人
9080,BV16G411e7Ds,9080,限流蛮严重，19年流量巅峰呀，好想爱这个世界好几个千万播放视频，其他歌百万播放现场视频也很多，现在，唉[笑哭]
9081,BV16G411e7Ds,9081,哈哈哈哈哈有的人只知道抓着歌词不放，华晨宇明明写的曲，他们批判歌词应该跟写词人对线才对，这点up很有水平
9082,BV16G411e7Ds,9082,我仿佛被网络搞得得一种病，但凡看到华晨宇几个字，既恐惧又惊喜，心想该不会又是什么黑子吧？算了不看了不看了，管他谁跟谁呢，我去过这么多场现场，相信自己的判断。[tv_笑哭][tv_笑哭][tv_笑哭]
